"STATE_CODE","WELL_KID","OPERATOR_NAME","CURRENT_OPERATOR_NAME","LEASE_NAME","API","TOWNSHIP","TOWNSHIP_DIRECTION","RANGE","RANGE_DIRECTION","SECTION","LONGITUDE","LATITUDE","SPOT","BOXES","START_DEPTH","END_DEPTH","PHOTOS"
"Kansas","1037026812","KDOT","unavailable","73-52 K-4246-01 US-73 over Salt Creek CD 1","","8","S","22","E","28","-94.9644168","39.3246078","C    ","4","","0","NO"
"Kansas","1050385896","Kansas Geological Survey","unavailable","Bala Kimberlite  1","","9","S","5","E","6","-96.9142533","39.2993888","    ","7","17","181","NO"
"Kansas","1051302658","Kansas Geological Survey","unavailable","Bala Kimberlite Hole 2","","9","S","5","E","6","-96.9142533","39.2993888","    ","3","17","20","NO"
"Kansas","1006461439","KDOT","unavailable","24-75 K-2603-01 21.54","","9","S","11","E","34","-96.1680623","39.2187373","   SE SE","2","","0","NO"
"Kansas","1006461440","KDOT","unavailable","24-75-2603-01 23.68","","9","S","12","E","31","-96.126056","39.2185863","   SW SW","4","","0","NO"
"Kansas","1037026793","KDOT","unavailable","92-44 K-4371-01 Bridge 11.04 CD 2","","9","S","18","E","35","-95.37553","39.223118","    ","3","","0","NO"
"Kansas","1002922915","Jerry Lutz","unavailable","Subelka 1","15-087-20146","9","S","19","E","25","-95.2533748","39.2352191","  SW NW SW","10","1538.3","1651.5","NO"
"Kansas","1002922900","Jerry Lutz","unavailable","Delbert Brunk 4","15-087-20125","9","S","19","E","25","-95.2534419","39.2442783","  NW NW NW","7","","0","NO"
"Kansas","1002922904","LUTZ, JERRY","unavailable","BOLLINGER 3","15-087-20132","9","S","19","E","25","-95.253348","39.2315954","  SW SW SW","4","1565","1592","NO"
"Kansas","1037026792","KDOT","unavailable","92-44 K-4371-01 Bridge 11.04 CD 1","","9","S","19","E","31","-95.3385013","39.2231523","    ","4","","0","NO"
"Kansas","1032413172","KDOT","unavailable","92-44 K-7381-01 K-92 over Prairie Creek CD 1","","9","S","20","E","20","-95.2081033","39.2526245","    ","4","","0","NO"
"Kansas","1006461420","KDOT","unavailable","92-52 K-2657-01 K-92 Over Stranger Creek CD 1","","9","S","21","E","8","-95.09128","39.2811909","C    E2","3","","0","NO"
"Kansas","1002928419","Kansas Geological Survey","unavailable","Edmonds 'A' 1","15-103-21250","9","S","22","E","35","-94.9333987","39.21969","  SE NW SW","118","693.5","1208.5","NO"
"Kansas","1002928412","Kansas Geological Survey","unavailable","Edmonds 1","15-103-21241","9","S","22","E","35","-94.9333996","39.2196351","  SE NW SW","92","43.5","886.6","NO"
"Kansas","1046824312","United States Army","unavailable","Impact Zone IZ-92-4","","10","S","6","E","7","-96.8028183","39.1971055","    ","1","103","120","NO"
"Kansas","1046823963","United States Army","unavailable","Impact Zone IZ-92-2","","10","S","6","E","18","-96.8027498","39.1826018","    ","1","37","54","NO"
"Kansas","1046823964","United States Army","unavailable","Open Burn/Open Detonation Ground OBOD-12-19D","","10","S","6","E","33","-96.7619223","39.1416905","  NE SW NE","2","14.6","34.6","NO"
"Kansas","1046824318","United States Army","unavailable","Open Burn/Open Detonation Ground OBOD-97-13PZ","","10","S","6","E","33","-96.7619223","39.1416905","  NE SW NE","1","17.5","26.5","NO"
"Kansas","1037027114","KDOT","unavailable","113-81 K-4438-01 Bridge 2.55 ","","10","S","7","E","10","-96.63525","39.1963845","    ","3","","0","NO"
"Kansas","1006461438","KDOT","unavailable","24-75 K-0671-01 US-24 Over Big Blue River CD 1","","10","S","8","E","9","-96.5360082","39.1912552","   SW SW","5","","0","NO"
"Kansas","1037027139","KDOT","unavailable","24-89 K-3602-01 (US-24 over Cross Creek) CD 1","","10","S","13","E","34","-95.9553469","39.1378878","  SW SE NW","2","","0","NO"
"Kansas","1037027142","KDOT","unavailable","75-89 K-668-01 (US-75 over 46th St) Core 1","","10","S","15","E","35","-95.7189515","39.129877"," SW SW SW SW","5","","0","NO"
"Kansas","1045401664","KDOT","unavailable","73-105 KA-2092-01 (SB US-73 over Piper Creek) CD 3","","10","S","23","E","31","-94.8997495","39.1404036","  SW NW NW","4","24.4","58","NO"
"Kansas","1045140453","KDOT","unavailable","73-105 KA-2092-01 (SB US-73 over Piper Creek) CD 1","","10","S","23","E","31","-94.8997495","39.1404036","  SW NW NW","5","5.7","52.5","NO"
"Kansas","1045383744","KDOT","unavailable","73-105 KA-2092-01 (SB US-73 over Piper Creek) CD 2","","10","S","23","E","31","-94.8997495","39.1404036","  SW NW NW","2","24","43","NO"
"Kansas","1032413168","KDOT","unavailable","77-31 K-5373-01 US-77 over Republican River CD 2","","11","S","5","E","27","-96.8602943","39.0663538","    ","3","","0","NO"
"Kansas","1032413167","KDOT","unavailable","77-31 K-5373-01 US-77 over Republican River CD 1","","11","S","5","E","28","-96.8788033","39.066452","    ","5","","0","NO"
"Kansas","1046824322","United States Army","unavailable","Custer Hill Landfill CH-03-18B","","11","S","6","E","5","-96.788727","39.1176487","  SW SE SW","6","20","74.9","NO"
"Kansas","1046824319","United States Army","unavailable","Custer Hill Landfill CH-99-11","","11","S","6","E","5","-96.7841257","39.1232773","  NW NW SE","4","39.3","72.3","NO"
"Kansas","1037026764","KDOT","unavailable","70-31 K-5086-01 I-70 over McDowell Creek Eastbound CD 1","","11","S","6","E","26","-96.733757","39.065876","    ","3","","0","NO"
"Kansas","1046823967","United States Army","unavailable","Dry Cleaning Facilities Area DCFA-93-19","","11","S","6","E","29","","","    ","4","8.2","60","NO"
"Kansas","1046823966","United States Army","unavailable","Dry Cleaning Facilities Area DCFA-92-1","","11","S","6","E","29","","","    ","1","28.6","45.6","NO"
"Kansas","1046823968","United States Army","unavailable","Dry Cleaning Facilities Area DCFA-93-20","","11","S","6","E","29","","","    ","3","9.1","64","NO"
"Kansas","1046824326","","unavailable","Dry Cleaning Facilities Area DCFA-93-18","","11","S","6","E","29","","","    ","9","8.5","140.6","NO"
"Kansas","1037026762","KDOT","unavailable","70-31 K-5086-01 K-18 over I-70 CD 1","","11","S","6","E","35","-96.7336538","39.051361","    ","1","","0","NO"
"Kansas","1037026763","KDOT","unavailable","70-31 K-5086-01 I-70 over McDowell Branch CD 2","","11","S","7","E","26","-96.6234283","39.0659793","    ","3","","0","NO"
"Kansas","1037026760","KDOT","unavailable","70-31 K-5086-01 I-70 Over Clarks Creek Eastbound CD 1","","11","S","7","E","27","-96.6418458","39.0659298","    ","3","","0","NO"
"Kansas","1027808457","Cities Service Oil Co.","unavailable","Gehrt 2","15-161-19031","11","S","8","E","25","-96.4787842","39.0678877","  NE SW NW","3","1527","1627","NO"
"Kansas","1002940913","CITIES SERVICE OIL CO.","Vess Oil Corporation","GEHRT 3","15-161-19034","11","S","8","E","25","-96.471869","39.0661312","  SW SW NE","1","1650","1654","NO"
"Kansas","1005693557","Cities Service Oil Co.","unavailable","Gehrt 1","","11","S","8","E","25","-96.4764961","39.0660799","  SW SE NW","2","1604","1638","NO"
"Kansas","1027808459","CITIES SERVICE OIL CO.","Thunderbird Drilling, Inc.","YAEGE 9","15-161-19032","11","S","8","E","25","-96.467429","39.0588662","  SW SE SE","1","1613","1648","NO"
"Kansas","1027808475","CITIES SERVICE OIL CO.","Vess Oil Corporation","YAEGE 6","15-161-19040","11","S","8","E","25","-96.4763083","39.0624791","  SW NE SW","3","1683","1705","NO"
"Kansas","1027808473","Cities Service Oil Co.","OXY USA Inc.","Yaege 5","15-161-19039","11","S","8","E","25","-96.4742961","39.060604","  NE SE SW","1","1631","1700","NO"
"Kansas","1027808479","Cities Service Oil Co.","Vess Oil Corporation","Yaege 8","15-161-19042","11","S","8","E","25","-96.47875","39.0642893","  NE NW SW","1","1640","1678","NO"
"Kansas","1027808477","CITIES SERVICE OIL CO.","Vess Oil Corporation","YAEGE 7","15-161-19041","11","S","8","E","25","-96.4719706","39.0588173","  SW SW SE","4","1665","1696","NO"
"Kansas","1027808465","Cities Service Oil Co.","OXY USA Inc.","Gehrt 4","15-161-19035","11","S","8","E","25","-96.4812725","39.065964","  SW SW NW","2","1574","1634","NO"
"Kansas","1027808493","CITIES SERVICE OIL CO.","unavailable","GREEN 'E' 1","15-161-19049","11","S","8","E","26","-96.4997063","39.0591026","  SW SW SW","1","1621","1659","NO"
"Kansas","1024021817","HENTON","unavailable","KOEPSEL ","","11","S","8","E","36","-96.473114","39.0506973","    ","1","","0","NO"
"Kansas","1027808497","CITIES SERVICE OIL CO.","Vess Oil Corporation","KOEPSEL 1","15-161-19051","11","S","8","E","36","-96.469645","39.0570306","  NE NW NE","1","1671","1695","NO"
"Kansas","1027938445","CITIES SERVICE OIL CO.","OXY USA Inc.","KOEPSEL 2","15-161-19052","11","S","8","E","36","-96.4742902","39.0570859","  NE NE NW","1","1764","1794","NO"
"Kansas","1027938449","CITIES SERVICE OIL CO.","Thunderbird Drilling, Inc.","KOEPSEL 4","15-161-19054","11","S","8","E","36","-96.4649956","39.0552512","  SW NE NE","1","","0","NO"
"Kansas","1027938447","CITIES SERVICE OIL CO.","Vess Oil Corporation","KOEPSEL 3","15-161-19053","11","S","8","E","36","-96.4649978","39.0570806","  NE NE NE","1","","0","NO"
"Kansas","1022241647","KDOT","unavailable","KDOT I-70 OVER PRETTY CREEK ","","11","S","10","E","26","-96.2698595","39.065571","    ","3","","0","NO"
"Kansas","1024021570","KDOT","unavailable","KDOT I-70 OVER Side Road 1","","11","S","11","E","27","-96.1731986","39.0620077","    SE","4","","0","NO"
"Kansas","1024021563","KDOT","unavailable","KDOT I-70 OVER Side Road 2","","11","S","11","E","27","-96.1731986","39.0620077","    SE","1","","0","NO"
"Kansas","1024021566","KDOT","unavailable","KDOT I-70 OVER K-138 @ Paxico 1","","11","S","11","E","28","-96.1964148","39.0655405","    ","2","","0","NO"
"Kansas","1022241648","KDOT","unavailable","KDOT E.B. I-70 OVER SPRING CREEK ","","11","S","11","E","28","-96.1964148","39.0655405","    ","3","","0","NO"
"Kansas","1022241644","KDOT","unavailable","KDOT E.B.I-70 OVER SNOKOMO CRK ","","11","S","11","E","36","-96.1487829","39.0574076","  NW NW NW","5","","0","NO"
"Kansas","1024021562","KDOT","unavailable","KDOT I-70 OVER Vera Road 1","","11","S","12","E","29","-96.0995113","39.0623007","    SE","6","","0","NO"
"Kansas","1032413180","KDOT","unavailable","I-70 over Keene Road ","","11","S","12","E","36","-96.0298883","39.051628","    ","3","","0","NO"
"Kansas","1031900276","KDOT","unavailable","70-99 K-6357-01 KDOT ","","11","S","12","E","36","-96.0298883","39.051628","    ","3","","0","NO"
"Kansas","1031900275","KDOT","unavailable","70-99 K-6357-01 Bridge 70-99-19.79 70-99-19.80","","11","S","12","E","36","-96.0298883","39.051628","    ","4","","0","NO"
"Kansas","1031900274","KDOT","unavailable","70-89 K-6358-01 (I-70 over West Union Road) CD 2","","11","S","13","E","25","-95.9185434","39.0591641","C  S2 S2 S2","3","","0","NO"
"Kansas","1032413176","KDOT","unavailable","70-89 K-6358-01 (I-70 over West Union Road) CD 1","","11","S","13","E","25","-95.9185434","39.0591641","C  S2 S2 S2","4","","0","NO"
"Kansas","1032413177","KDOT","unavailable","70-89 K-6358-01 (I-70 over Rossville Rd (RS 315)) CD 1","","11","S","13","E","35","-95.9453739","39.0573981","  NW NW NW","7","","0","NO"
"Kansas","1032413179","KDOT","unavailable","70-89 K-6358-01 (I-70 over Rossville Rd) CD 2","","11","S","13","E","35","-95.9453739","39.0573981","  NW NW NW","6","","0","NO"
"Kansas","1045112473","KDOT","unavailable","24-89 KA-0711-01 (US-24 over Ensign Creek) CD 1","","11","S","14","E","6","-95.9036268","39.1169746","  SW SE SW","3","68.8","92.8","NO"
"Kansas","1045120023","KDOT","unavailable","24-89 KA-0711-01 (US-24 over Ensign Creek) CD 3","","11","S","14","E","6","-95.9036268","39.1169746","  SW SE SW","1","69.5","72.5","NO"
"Kansas","1045112475","KDOT","unavailable","24-89 KA-0711-01 (US-24 over Ensign Creek) CD 2","","11","S","14","E","6","-95.9036268","39.1169746","  SW SE SW","2","69.5","93.6","NO"
"Kansas","1032413178","KDOT","unavailable","70-89 K-6358-01 (I-70 over Frontage Rd) CD 1","","11","S","14","E","32","-95.8741292","39.0562182","   NE NE","3","","0","NO"
"Kansas","1006461473","KDOT","unavailable","70-89 K-2589-01 (Blacksmith Creek) CD 1","","11","S","14","E","34","-95.8441925","39.0542165","C    N2","6","","0","NO"
"Kansas","1024021564","KDOT","unavailable","75-89 K-6681-01 (US-75 over 35th Street) CD 1","","11","S","15","E","11","-95.7198116","39.1128551","    NW","2","","0","NO"
"Kansas","1045114688","KDOT","unavailable","24-89 K-7431-01 (US-24 over UP Railroad) CD 2","","11","S","15","E","16","-95.7491474","39.0918877","  SE NW SE","3","63","88","NO"
"Kansas","1045120025","KDOT","unavailable","24-89 K-7431-01 (EB and WB US-24 over Menoken Rd) CD 2","","11","S","15","E","16","-95.7526285","39.0945203","    ","2","69.5","87","NO"
"Kansas","1045112472","KDOT","unavailable","24-89 K-7431-01 (EB and WB US-24 over Menoken Rd) CD 3","","11","S","15","E","16","-95.7491474","39.0918877","  SE NW SE","3","68.8","98.7","NO"
"Kansas","1045114686","KDOT","unavailable","24-89 K-7431-01 (US-24 over UP Railroad) CD 1","","11","S","15","E","16","-95.7492864","39.0991061","  SE NW NE","3","61","88","NO"
"Kansas","1045114690","KDOT","unavailable","24-89 K-7431-01 (US-24 over UP Railroad) CD 3","","11","S","15","E","16","-95.7491474","39.0918877","  SE NW SE","3","61.7","88","NO"
"Kansas","1045114692","KDOT","unavailable","24-89 K-7431-01 (US-24 over UP Railroad) CD 4","","11","S","15","E","16","-95.7491474","39.0918877","  SE NW SE","3","62.8","93","NO"
"Kansas","1006461462","KDOT","unavailable","70-89 K-2446-01 (I-70 over MacVicar Ave) CD 1 A","","11","S","15","E","26","-95.7070775","39.0707424","  SE NE NE","2","","0","NO"
"Kansas","1024021560","KDOT","unavailable","75-89 K-5666-01 (N.B. US-75 over KS. River) CD 1","","11","S","15","E","27","-95.7289759","39.069524","    NE","5","","0","NO"
"Kansas","1024021567","KDOT","unavailable","75-89 K-5666-01 (N.B. US-75 over KS. River) CD 2","","11","S","15","E","27","-95.7289759","39.069524","    NE","12","","0","NO"
"Kansas","1006461474","KDOT","unavailable","70-89 K-2446-01 (I-70 over Gage Blvd.) CD 1 A","","11","S","15","E","27","-95.7336538","39.065777","    C","3","","0","NO"
"Kansas","1006461459","KDOT","unavailable","K-2446-01 (Fairlawn Rd over I-70) CD 1 A","","11","S","15","E","28","-95.7434924","39.0601172"," E2 E2 SE SE","3","","0","NO"
"Kansas","1045140479","KDOT","unavailable","24-89 KA-0461-01 (US-24 over Topeka Blvd) CD 1","","11","S","16","E","17","-95.6644278","39.0913285","    SW","3","46.7","72.7","NO"
"Kansas","1035024018","KGS","unavailable","KDOT Limestone Project D36A","","11","S","18","E","32","-95.4456996","39.0445831","  SW SW SW","3","10.75","39.8","NO"
"Kansas","1006461415","KDOT","unavailable","59-44 K-0403-01 5.84","","11","S","19","E","17","-95.3264123","39.0945933","    ","2","","0","NO"
"Kansas","1006461414","KDOT","unavailable","24-044 K-2844-01 Buck Creek CD 1","","11","S","19","E","34","-95.288601","39.0512845","    ","3","","0","NO"
"Kansas","1037026815","KDOT","unavailable","24-52 K-4441-01 24 Highway over FAS 381 CD 1","","11","S","21","E","4","-95.0839005","39.1226843","    ","4","","0","NO"
"Kansas","1037026814","KDOT","unavailable","24 Highway over Tonganoxie Creek ","","11","S","21","E","4","-95.0839005","39.1226843","    ","3","","0","NO"
"Kansas","1006461419","KDOT","unavailable","24-52 K-4441-01 US-24 Over Stranger Creek CD 2","","11","S","22","E","3","-94.9616846","39.1177864","   SW SW","4","","0","NO"
"Kansas","1037026813","KDOT","unavailable","Highway 24 over Stranger Creek ","","11","S","22","E","7","-95.0098763","39.1090965","    ","3","","0","NO"
"Kansas","1026645641","JENNINGS DRILLING COMPANY","unavailable","HARING 1","15-103-20060","11","S","22","E","19","-95.0022642","39.082825","  NE SE NE","8","630","696","NO"
"Kansas","1045401662","KDOT","unavailable","24-105 K-8248-01 (K-7 over US-24) CD 1","","11","S","23","E","6","-94.8940533","39.11679","  SW SE SE","4","4.5","42.8","NO"
"Kansas","1006462314","Kansas Geological Survey","unavailable","BEATY DISSERTATION T132P046","","11","S","23","E","8","-94.8873068","39.1115121","  NE SW NW","4","","0","NO"
"Kansas","1006462324","Kansas Geological Survey","unavailable","BEATY DISSERTATION T104P078","","11","S","23","E","8","-94.8873068","39.1115121","  NE SW NW","4","","0","NO"
"Kansas","1006462310","Kansas Geological Survey","unavailable","BEATY DISSERTATION T076P046","","11","S","23","E","8","-94.8873068","39.1115121","  NE SW NW","4","","0","NO"
"Kansas","1006462317","Kansas Geological Survey","unavailable","BEATY DISSERTATION T104P030","","11","S","23","E","8","-94.8873068","39.1115121","  NE SW NW","4","","0","NO"
"Kansas","1006462322","Kansas Geological Survey","unavailable","BEATY DISSERTATION T104P062","","11","S","23","E","8","-94.8873068","39.1115121","  NE SW NW","5","","0","NO"
"Kansas","1006462315","Kansas Geological Survey","unavailable","BEATY DISSERTATION T104P014","","11","S","23","E","8","-94.8873068","39.1115121","  NE SW NW","5","","0","NO"
"Kansas","1006462308","Kansas Geological Survey","unavailable","BEATY DISSERTATION T076P014","","11","S","23","E","8","-94.8873068","39.1115121","  NE SW NW","4","","0","NO"
"Kansas","1006462325","Kansas Geological Survey","unavailable","BEATY DISSERTATION T104P094","","11","S","23","E","8","-94.8873068","39.1115121","  NE SW NW","4","","0","NO"
"Kansas","1046095480","KDOT","unavailable","70-105 KA-1003-01 (118th over I-70) CD 1","","11","S","23","E","10","-94.8523788","39.102873","  SW SW SW","4","7.1","57","NO"
"Kansas","1046095478","KDOT","unavailable","70-105 KA-1003-01 (118th over I-70) CD 2","","11","S","23","E","10","-94.8523788","39.102873","  SW SW SW","4","5.6","52.8","NO"
"Kansas","1046095484","KDOT","unavailable","70-105 KA-1003-01 (Riverview over I-70) CD 1","","11","S","23","E","16","-94.8640844","39.1009049","  NE NE NW","4","21","63","NO"
"Kansas","1046095476","KDOT","unavailable","70-105 KA-1003-01 (Riverview over I-70) CD 2","","11","S","23","E","16","-94.8640844","39.1009049","  NE NE NW","4","4.6","44","NO"
"Kansas","1006462338","unknown","unavailable","McKIRAHAN THESIS 3","","11","S","23","E","24","-94.8033334","39.0866233","  NE NW NE","7","","0","NO"
